species,dex,family,base_aspects,source_resolver,texture,base_texture,alpha_iou,status,reason
tsareena,763,mythical_easter,,assets/cobblemon/bedrock/pokemon/resolvers/0763_tsareena/1_tsareena_base.json,mythicalcobbled:textures/pokemon/0763_tsareena/tsareena_easter.png,cobblemon:textures/pokemon/0763_tsareena/tsareena.png,1.000000,accepted,strict_native_uv_match
tsareena,763,mythical_easter,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0763_tsareena/1_tsareena_base.json,mythicalcobbled:textures/pokemon/0763_tsareena/tsareena_shiny_easter.png,cobblemon:textures/pokemon/0763_tsareena/tsareena_shiny.png,1.000000,accepted,strict_native_uv_match
tsareena,763,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0763_tsareena/1_tsareena_base.json,,,,rejected,effect_only_or_no_texture
tsareena,763,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0763_tsareena/1_tsareena_base.json,,,,rejected,effect_only_or_no_texture
tsareena,763,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0763_tsareena/1_tsareena_base.json,,,,rejected,effect_only_or_no_texture
tsareena,763,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0763_tsareena/1_tsareena_base.json,,,,rejected,effect_only_or_no_texture
tsareena,763,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0763_tsareena/1_tsareena_base.json,,,,rejected,effect_only_or_no_texture
tsareena,763,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0763_tsareena/1_tsareena_base.json,,,,rejected,effect_only_or_no_texture
tsareena,763,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0763_tsareena/1_tsareena_base.json,,,,rejected,effect_only_or_no_texture
comfey,764,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0764_comfey/1_comfey_base.json,,,,rejected,effect_only_or_no_texture
comfey,764,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0764_comfey/1_comfey_base.json,,,,rejected,effect_only_or_no_texture
comfey,764,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0764_comfey/1_comfey_base.json,,,,rejected,effect_only_or_no_texture
comfey,764,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0764_comfey/1_comfey_base.json,,,,rejected,effect_only_or_no_texture
comfey,764,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0764_comfey/1_comfey_base.json,,,,rejected,effect_only_or_no_texture
comfey,764,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0764_comfey/1_comfey_base.json,,,,rejected,effect_only_or_no_texture
comfey,764,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0764_comfey/1_comfey_base.json,,,,rejected,effect_only_or_no_texture
wimpod,767,mythical_gilded,,assets/cobblemon/bedrock/pokemon/resolvers/0767_wimpod/1_wimpod_base.json,mythicalcobbled:textures/pokemon/0767_wimpod/wimpod_gilded.png,cobblemon:textures/pokemon/0767_wimpod/wimpod.png,1.000000,accepted,strict_native_uv_match
wimpod,767,mythical_gilded,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0767_wimpod/1_wimpod_base.json,mythicalcobbled:textures/pokemon/0767_wimpod/wimpod_shiny_gilded.png,cobblemon:textures/pokemon/0767_wimpod/wimpod_shiny.png,1.000000,accepted,strict_native_uv_match
wimpod,767,mythical_independence_day,,assets/cobblemon/bedrock/pokemon/resolvers/0767_wimpod/1_wimpod_base.json,mythicalcobbled:textures/pokemon/0767_wimpod/wimpod_independence_day.png,cobblemon:textures/pokemon/0767_wimpod/wimpod.png,1.000000,accepted,strict_native_uv_match
wimpod,767,mythical_independence_day,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0767_wimpod/1_wimpod_base.json,mythicalcobbled:textures/pokemon/0767_wimpod/wimpod_shiny_independence_day.png,cobblemon:textures/pokemon/0767_wimpod/wimpod_shiny.png,1.000000,accepted,strict_native_uv_match
wimpod,767,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0767_wimpod/1_wimpod_base.json,,,,rejected,effect_only_or_no_texture
wimpod,767,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0767_wimpod/1_wimpod_base.json,,,,rejected,effect_only_or_no_texture
wimpod,767,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0767_wimpod/1_wimpod_base.json,,,,rejected,effect_only_or_no_texture
wimpod,767,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0767_wimpod/1_wimpod_base.json,,,,rejected,effect_only_or_no_texture
wimpod,767,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0767_wimpod/1_wimpod_base.json,,,,rejected,effect_only_or_no_texture
wimpod,767,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0767_wimpod/1_wimpod_base.json,,,,rejected,effect_only_or_no_texture
wimpod,767,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0767_wimpod/1_wimpod_base.json,,,,rejected,effect_only_or_no_texture
golisopod,768,mythical_gilded,,assets/cobblemon/bedrock/pokemon/resolvers/0768_golisopod/1_golisopod_base.json,mythicalcobbled:textures/pokemon/0768_golisopod/golisopod_gilded.png,cobblemon:textures/pokemon/0768_golisopod/golisopod.png,1.000000,accepted,strict_native_uv_match
golisopod,768,mythical_gilded,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0768_golisopod/1_golisopod_base.json,mythicalcobbled:textures/pokemon/0768_golisopod/golisopod_shiny_gilded.png,cobblemon:textures/pokemon/0768_golisopod/golisopod_shiny.png,0.997745,accepted,strict_native_uv_match
golisopod,768,mythical_independence_day,,assets/cobblemon/bedrock/pokemon/resolvers/0768_golisopod/1_golisopod_base.json,mythicalcobbled:textures/pokemon/0768_golisopod/golisopod_independence_day.png,cobblemon:textures/pokemon/0768_golisopod/golisopod.png,1.000000,accepted,strict_native_uv_match
golisopod,768,mythical_independence_day,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0768_golisopod/1_golisopod_base.json,mythicalcobbled:textures/pokemon/0768_golisopod/golisopod_shiny_independence_day.png,cobblemon:textures/pokemon/0768_golisopod/golisopod_shiny.png,0.997745,accepted,strict_native_uv_match
golisopod,768,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0768_golisopod/1_golisopod_base.json,,,,rejected,effect_only_or_no_texture
golisopod,768,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0768_golisopod/1_golisopod_base.json,,,,rejected,effect_only_or_no_texture
golisopod,768,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0768_golisopod/1_golisopod_base.json,,,,rejected,effect_only_or_no_texture
golisopod,768,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0768_golisopod/1_golisopod_base.json,,,,rejected,effect_only_or_no_texture
golisopod,768,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0768_golisopod/1_golisopod_base.json,,,,rejected,effect_only_or_no_texture
golisopod,768,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0768_golisopod/1_golisopod_base.json,,,,rejected,effect_only_or_no_texture
golisopod,768,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0768_golisopod/1_golisopod_base.json,,,,rejected,effect_only_or_no_texture
pyukumuku,771,mythical_shadow,,assets/cobblemon/bedrock/pokemon/resolvers/0771_pyukumuku/1_pyukumuku_base.json,mythicalcobbled:textures/pokemon/0771_pyukumuku/pyukumuku_shadow.png,cobblemon:textures/pokemon/0771_pyukumuku/pyukumuku.png,1.000000,accepted,strict_native_uv_match
pyukumuku,771,mythical_shadow,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0771_pyukumuku/1_pyukumuku_base.json,mythicalcobbled:textures/pokemon/0771_pyukumuku/pyukumuku_shiny_shadow.png,cobblemon:textures/pokemon/0771_pyukumuku/pyukumuku_shiny.png,1.000000,accepted,strict_native_uv_match
pyukumuku,771,mythical_spectre,,assets/cobblemon/bedrock/pokemon/resolvers/0771_pyukumuku/1_pyukumuku_base.json,mythicalcobbled:textures/pokemon/0771_pyukumuku/pyukumuku_spectre.png,cobblemon:textures/pokemon/0771_pyukumuku/pyukumuku.png,0.982558,accepted,strict_native_uv_match
pyukumuku,771,mythical_spectre,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0771_pyukumuku/1_pyukumuku_base.json,mythicalcobbled:textures/pokemon/0771_pyukumuku/pyukumuku_shiny_spectre.png,cobblemon:textures/pokemon/0771_pyukumuku/pyukumuku_shiny.png,0.982558,accepted,strict_native_uv_match
pyukumuku,771,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0771_pyukumuku/1_pyukumuku_base.json,,,,rejected,effect_only_or_no_texture
pyukumuku,771,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0771_pyukumuku/1_pyukumuku_base.json,,,,rejected,effect_only_or_no_texture
pyukumuku,771,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0771_pyukumuku/1_pyukumuku_base.json,,,,rejected,effect_only_or_no_texture
pyukumuku,771,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0771_pyukumuku/1_pyukumuku_base.json,,,,rejected,effect_only_or_no_texture
pyukumuku,771,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0771_pyukumuku/1_pyukumuku_base.json,,,,rejected,effect_only_or_no_texture
pyukumuku,771,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0771_pyukumuku/1_pyukumuku_base.json,,,,rejected,effect_only_or_no_texture
pyukumuku,771,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0771_pyukumuku/1_pyukumuku_base.json,,,,rejected,effect_only_or_no_texture
typenull,,mythical_shadow,,assets/cobblemon/bedrock/pokemon/resolvers/0772_typenull/0_typenull_base.json,mythicalcobbled:textures/pokemon/0772_typenull/typenull_shadow.png,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
typenull,,mythical_shadow,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0772_typenull/0_typenull_base.json,mythicalcobbled:textures/pokemon/0772_typenull/typenull_shiny_shadow.png,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
typenull,,mythical_error,,assets/cobblemon/bedrock/pokemon/resolvers/0772_typenull/0_typenull_base.json,mythicalcobbled:textures/pokemon/0772_typenull/typenull_error.png,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
typenull,,mythical_error,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0772_typenull/0_typenull_base.json,mythicalcobbled:textures/pokemon/0772_typenull/typenull_shiny_error.png,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
typenull,,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0772_typenull/0_typenull_base.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
typenull,,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0772_typenull/0_typenull_base.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
typenull,,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0772_typenull/0_typenull_base.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
typenull,,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0772_typenull/0_typenull_base.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
typenull,,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0772_typenull/0_typenull_base.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
typenull,,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0772_typenull/0_typenull_base.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
typenull,,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0772_typenull/0_typenull_base.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
silvally,,mythical_frosted,,assets/cobblemon/bedrock/pokemon/resolvers/0773_silvally/0_silvally_base.json,mythicalcobbled:textures/pokemon/0773_silvally/silvally_frosted.png,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
silvally,,mythical_frosted,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0773_silvally/0_silvally_base.json,mythicalcobbled:textures/pokemon/0773_silvally/silvally_shiny_frosted.png,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
silvally,,mythical_shadow,,assets/cobblemon/bedrock/pokemon/resolvers/0773_silvally/0_silvally_base.json,mythicalcobbled:textures/pokemon/0773_silvally/silvally_shadow.png,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
silvally,,mythical_shadow,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0773_silvally/0_silvally_base.json,mythicalcobbled:textures/pokemon/0773_silvally/silvally_shiny_shadow.png,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
silvally,,mythical_error,,assets/cobblemon/bedrock/pokemon/resolvers/0773_silvally/0_silvally_base.json,mythicalcobbled:textures/pokemon/0773_silvally/silvally_error.png,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
silvally,,mythical_error,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0773_silvally/0_silvally_base.json,mythicalcobbled:textures/pokemon/0773_silvally/silvally_shiny_error.png,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
silvally,,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0773_silvally/0_silvally_base.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
silvally,,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0773_silvally/0_silvally_base.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
silvally,,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0773_silvally/0_silvally_base.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
silvally,,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0773_silvally/0_silvally_base.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
silvally,,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0773_silvally/0_silvally_base.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
silvally,,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0773_silvally/0_silvally_base.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
silvally,,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0773_silvally/0_silvally_base.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
komala,775,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0775_komala/1_komala_base.json,,,,rejected,effect_only_or_no_texture
komala,775,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0775_komala/1_komala_base.json,,,,rejected,effect_only_or_no_texture
komala,775,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0775_komala/1_komala_base.json,,,,rejected,effect_only_or_no_texture
komala,775,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0775_komala/1_komala_base.json,,,,rejected,effect_only_or_no_texture
komala,775,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0775_komala/1_komala_base.json,,,,rejected,effect_only_or_no_texture
komala,775,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0775_komala/1_komala_base.json,,,,rejected,effect_only_or_no_texture
komala,775,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0775_komala/1_komala_base.json,,,,rejected,effect_only_or_no_texture
turtonator,776,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0776_turtonator/1_turtonator_base.json,,,,rejected,effect_only_or_no_texture
turtonator,776,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0776_turtonator/1_turtonator_base.json,,,,rejected,effect_only_or_no_texture
turtonator,776,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0776_turtonator/1_turtonator_base.json,,,,rejected,effect_only_or_no_texture
turtonator,776,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0776_turtonator/1_turtonator_base.json,,,,rejected,effect_only_or_no_texture
turtonator,776,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0776_turtonator/1_turtonator_base.json,,,,rejected,effect_only_or_no_texture
turtonator,776,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0776_turtonator/1_turtonator_base.json,,,,rejected,effect_only_or_no_texture
turtonator,776,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0776_turtonator/1_turtonator_base.json,,,,rejected,effect_only_or_no_texture
togedemaru,,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0777_togedemaru/1_togedemaru_base.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
togedemaru,,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0777_togedemaru/1_togedemaru_base.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
togedemaru,,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0777_togedemaru/1_togedemaru_base.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
togedemaru,,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0777_togedemaru/1_togedemaru_base.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
togedemaru,,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0777_togedemaru/1_togedemaru_base.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
togedemaru,,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0777_togedemaru/1_togedemaru_base.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
togedemaru,,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0777_togedemaru/1_togedemaru_base.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
mimikyu,778,mythical_easter,,assets/cobblemon/bedrock/pokemon/resolvers/0778_mimikyu/1_mimikyu_base.json,mythicalcobbled:textures/pokemon/0778_mimikyu/mimikyu_easter.png,cobblemon:textures/pokemon/0778_mimikyu/mimikyu.png,0.985708,accepted,strict_native_uv_match
mimikyu,778,mythical_easter,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0778_mimikyu/1_mimikyu_base.json,mythicalcobbled:textures/pokemon/0778_mimikyu/mimikyu_shiny_easter.png,cobblemon:textures/pokemon/0778_mimikyu/mimikyu_shiny.png,0.985708,accepted,strict_native_uv_match
mimikyu,778,mythical_shadow,,assets/cobblemon/bedrock/pokemon/resolvers/0778_mimikyu/1_mimikyu_base.json,mythicalcobbled:textures/pokemon/0778_mimikyu/mimikyu_shadow.png,cobblemon:textures/pokemon/0778_mimikyu/mimikyu.png,1.000000,accepted,strict_native_uv_match
mimikyu,778,mythical_shadow,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0778_mimikyu/1_mimikyu_base.json,mythicalcobbled:textures/pokemon/0778_mimikyu/mimikyu_shiny_shadow.png,cobblemon:textures/pokemon/0778_mimikyu/mimikyu_shiny.png,1.000000,accepted,strict_native_uv_match
mimikyu,778,mythical_smp_v2,,assets/cobblemon/bedrock/pokemon/resolvers/0778_mimikyu/1_mimikyu_base.json,mythicalcobbled:textures/pokemon/0778_mimikyu/mimikyu_smp_v2.png,cobblemon:textures/pokemon/0778_mimikyu/mimikyu.png,0.977083,accepted,strict_native_uv_match
mimikyu,778,mythical_smp_v2,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0778_mimikyu/1_mimikyu_base.json,mythicalcobbled:textures/pokemon/0778_mimikyu/mimikyu_shiny_smp_v2.png,cobblemon:textures/pokemon/0778_mimikyu/mimikyu_shiny.png,0.986953,accepted,strict_native_uv_match
mimikyu,778,mythical_ominous,,assets/cobblemon/bedrock/pokemon/resolvers/0778_mimikyu/1_mimikyu_base.json,mythicalcobbled:textures/pokemon/0778_mimikyu/mimikyu_ominous.png,cobblemon:textures/pokemon/0778_mimikyu/mimikyu.png,0.961829,rejected,alpha_layout_below_0.97
mimikyu,778,mythical_ominous,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0778_mimikyu/1_mimikyu_base.json,mythicalcobbled:textures/pokemon/0778_mimikyu/mimikyu_shiny_ominous.png,cobblemon:textures/pokemon/0778_mimikyu/mimikyu_shiny.png,0.959816,rejected,alpha_layout_below_0.97
mimikyu,778,mythical_slime,,assets/cobblemon/bedrock/pokemon/resolvers/0778_mimikyu/1_mimikyu_base.json,mythicalcobbled:textures/pokemon/0778_mimikyu/mimikyu_slime.png,cobblemon:textures/pokemon/0778_mimikyu/mimikyu.png,-1.000000,rejected,dimension_mismatch_256x256_vs_64x64
mimikyu,778,mythical_slime,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0778_mimikyu/1_mimikyu_base.json,mythicalcobbled:textures/pokemon/0778_mimikyu/mimikyu_shiny_slime.png,cobblemon:textures/pokemon/0778_mimikyu/mimikyu_shiny.png,-1.000000,rejected,dimension_mismatch_256x256_vs_64x64
mimikyu,778,mythical_halloween25,,assets/cobblemon/bedrock/pokemon/resolvers/0778_mimikyu/1_mimikyu_base.json,mythicalcobbled:textures/pokemon/0778_mimikyu/mimikyu_costume_party_style.png,,,rejected,custom_model_or_poser
mimikyu,778,mythical_halloween25,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0778_mimikyu/1_mimikyu_base.json,mythicalcobbled:textures/pokemon/0778_mimikyu/mimikyu_costume_party_style_shiny.png,cobblemon:textures/pokemon/0778_mimikyu/mimikyu_shiny.png,-1.000000,rejected,dimension_mismatch_128x64_vs_64x64
mimikyu,778,mythical_twilight,,assets/cobblemon/bedrock/pokemon/resolvers/0778_mimikyu/1_mimikyu_base.json,mythicalcobbled:textures/pokemon/0778_mimikyu/mimikyu_twilight.png,cobblemon:textures/pokemon/0778_mimikyu/mimikyu.png,1.000000,accepted,strict_native_uv_match
mimikyu,778,mythical_twilight,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0778_mimikyu/1_mimikyu_base.json,mythicalcobbled:textures/pokemon/0778_mimikyu/mimikyu_shiny_twilight.png,cobblemon:textures/pokemon/0778_mimikyu/mimikyu_shiny.png,1.000000,accepted,strict_native_uv_match
mimikyu,778,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0778_mimikyu/1_mimikyu_base.json,,,,rejected,effect_only_or_no_texture
mimikyu,778,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0778_mimikyu/1_mimikyu_base.json,,,,rejected,effect_only_or_no_texture
mimikyu,778,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0778_mimikyu/1_mimikyu_base.json,,,,rejected,effect_only_or_no_texture
mimikyu,778,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0778_mimikyu/1_mimikyu_base.json,,,,rejected,effect_only_or_no_texture
mimikyu,778,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0778_mimikyu/1_mimikyu_base.json,,,,rejected,effect_only_or_no_texture
mimikyu,778,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0778_mimikyu/1_mimikyu_base.json,,,,rejected,effect_only_or_no_texture
mimikyu,778,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0778_mimikyu/1_mimikyu_base.json,,,,rejected,effect_only_or_no_texture
drampa,,mythical_rainbow,,assets/cobblemon/bedrock/pokemon/resolvers/0780_drampa/1_drampa_base.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
drampa,,mythical_rainbow,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0780_drampa/1_drampa_base.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
drampa,,mythical_pixie,,assets/cobblemon/bedrock/pokemon/resolvers/0780_drampa/1_drampa_base.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
drampa,,mythical_pixie,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0780_drampa/1_drampa_base.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
drampa,,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0780_drampa/1_drampa_base.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
drampa,,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0780_drampa/1_drampa_base.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
drampa,,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0780_drampa/1_drampa_base.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
drampa,,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0780_drampa/1_drampa_base.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
drampa,,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0780_drampa/1_drampa_base.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
drampa,,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0780_drampa/1_drampa_base.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
drampa,,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0780_drampa/1_drampa_base.json,,,,rejected,species_not_in_cobblemon_1_5_2_visual_stack
dhelmise,781,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0781_dhelmise/1_dhelmise_base.json,,,,rejected,effect_only_or_no_texture
dhelmise,781,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0781_dhelmise/1_dhelmise_base.json,,,,rejected,effect_only_or_no_texture
dhelmise,781,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0781_dhelmise/1_dhelmise_base.json,,,,rejected,effect_only_or_no_texture
dhelmise,781,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0781_dhelmise/1_dhelmise_base.json,,,,rejected,effect_only_or_no_texture
dhelmise,781,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0781_dhelmise/1_dhelmise_base.json,,,,rejected,effect_only_or_no_texture
dhelmise,781,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0781_dhelmise/1_dhelmise_base.json,,,,rejected,effect_only_or_no_texture
dhelmise,781,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0781_dhelmise/1_dhelmise_base.json,,,,rejected,effect_only_or_no_texture
jangmoo,782,mythical_metallic,,assets/cobblemon/bedrock/pokemon/resolvers/0782_jangmoo/1_jangmoo_base.json,mythicalcobbled:textures/pokemon/0782_jangmoo/jangmoo_metallic.png,cobblemon:textures/pokemon/0782_jangmo-o/jangmo-o.png,1.000000,accepted,strict_native_uv_match
jangmoo,782,mythical_metallic,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0782_jangmoo/1_jangmoo_base.json,mythicalcobbled:textures/pokemon/0782_jangmoo/jangmoo_shiny_metallic.png,cobblemon:textures/pokemon/0782_jangmo-o/jangmo-o_shiny.png,1.000000,accepted,strict_native_uv_match
jangmoo,782,mythical_marine,,assets/cobblemon/bedrock/pokemon/resolvers/0782_jangmoo/1_jangmoo_base.json,mythicalcobbled:textures/pokemon/0782_jangmoo/jangmoo_marine.png,cobblemon:textures/pokemon/0782_jangmo-o/jangmo-o.png,0.974522,accepted,strict_native_uv_match
jangmoo,782,mythical_marine,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0782_jangmoo/1_jangmoo_base.json,mythicalcobbled:textures/pokemon/0782_jangmoo/jangmoo_shiny_marine.png,cobblemon:textures/pokemon/0782_jangmo-o/jangmo-o_shiny.png,0.974522,accepted,strict_native_uv_match
